1.0891915641476275, 1.051289083927592, 0, 1, -1.25, 0, 0, -1
1.0994712238485709, 1.131034970975506, 0, 1, 1.6666666666666667, 0, 0, -1
1.1706422018348623, 1.136915920294383, 0, 0, -1.0588235294117647, 0, 0, 1
-1.1397495056031641, -1.1476711597490992, 0, 0, 3.3529411764705883, 0, 0, -1
1.155259422803974, 1.0897755610972568, 0, 0, -1.2, 0, 0, 1
1.199366587490103, 1.1244623833785483, 0, 0, 1.2666666666666666, 0, 0, 1
-1.0200530328140538, 1.0428089722914529, 0, 1, -1.7, 0, 0, -1
-1.0066709532229545, -1.0554257095158597, 0, 0, -1.0, 0, 0, 1
1.1081655129011958, 1.010204744881378, 0, 0, -1.25, 0, 0, 1
1.0975820379965457, 1.08930363234999, 0, 0, -1.4545454545454546, 0, 0, -1
1.2291161178509533, 1.1507283090563647, 0, 0, 1.5333333333333334, 0, 0, 1
1.1676201372997712, 1.139347563431333, 0, 0, 1.1666666666666667, 0, 0, 1
1.207823354283824, 1.1102758574400966, 0, 0, 1.3076923076923077, 0, 0, 1
-1.0272098616957306, -1.022541632368771, 0, 0, 1.7, 0, 0, 1
1.0088288039729618, -1.0413488811849985, -1, 1, -1.1333333333333333, 0, 0, 1
1.0029389600602863, -1.0400873699087756, 0, 0, -1.25, 0, 0, 1
1.0050688455136934, -1.0206696163243743, 0, 0, -3.0833333333333335, 0, 0, 1
1.0255131540907776, 1.0644481626076718, 0, 0, -1.05, 0, 0, -1
1.217279382189687, 1.1978314095837705, 0, 0, 1.3076923076923077, 0, 0, 1
-1.1009381805997656, -1.1662534532832756, 0, 0, -1.0555555555555556, 0, 0, 1
1.0891915641476275, 1.051289083927592, 0, 1, -1.25, 0, 0, -1
1.0994712238485709, 1.131034970975506, 0, 1, 1.6666666666666667, 0, 0, -1
1.1706422018348623, 1.136915920294383, 0, 0, -1.0588235294117647, 0, 0, 1
-1.1397495056031641, -1.1476711597490992, 0, 0, 3.3529411764705883, 0, 0, -1
1.155259422803974, 1.0897755610972568, 0, 0, -1.2, 0, 0, 1
1.199366587490103, 1.1244623833785483, 0, 0, 1.2666666666666666, 0, 0, 1
-1.0200530328140538, 1.0428089722914529, 0, 1, -1.7, 0, 0, -1
-1.0066709532229545, -1.0554257095158597, 0, 0, -1.0, 0, 0, 1
1.1081655129011958, 1.010204744881378, 0, 0, -1.25, 0, 0, 1
1.0975820379965457, 1.08930363234999, 0, 0, -1.4545454545454546, 0, 0, -1
1.2291161178509533, 1.1507283090563647, 0, 0, 1.5333333333333334, 0, 0, 1
-1.0838124054462934, -1.0340372507869884, 0, 0, -1.1875, 0, 0, 1
-1.0792618486301926, -1.0684821786143373, 0, 0, -1.1428571428571428, 0, 0, -1
-1.0269324189169882, -1.059330205052388, 0, 0, -1.7, 0, 0, -1
-1.0644624167459562, 1.0147589154534526, 0, 0, -1.4166666666666667, 0, 0, 1
1.0778457575269682, 1.0926497838171711, 0, 0, 1.6363636363636365, 0, 0, 1
-1.1714670709112347, -1.1684535071123257, 0, 0, -1.0625, 0, 0, 1
1.0212093862815885, 1.0801963993453356, 0, 0, 2.8461538461538463, 0, 0, -1
1.0399847966552642, 1.172914235705951, 0, 0, -1.3333333333333333, 0, 0, 1
1.0956487956487957, -1.0459123610202747, 0, 1, 1.2258064516129032, 0, 0, 1
1.2291161178509533, 1.1507283090563647, 0, 0, 1.5333333333333334, 0, 0, 1
1.1088683701954047, 1.0685513224945402, 0, 0, -1.0, 0, 0, -1
1.1383906532828698, 1.1197763801537386, 1, 0, 4.071428571428571, 0, 0, -1
1.069596508689993, 1.0030438563796744, 0, 0, 1.1176470588235294, 0, 0, -1
1.1795702322641808, 1.1435768261964736, 0, 0, -1.2307692307692308, 0, 0, 1
1.0057170080990947, 1.032969788140905, 1, 0, 3.2222222222222223, 0, 0, -1
